County,CropTypes,Year,STATEFP,COUNTYFP,GEOID,ALAND,AWATER,Count
Manatee,Peppers,2016,12,81,12081,1925994820,386168924,37
Manatee,Potatoes,2016,12,81,12081,1925994820,386168924,2
Manatee,Strawberries,2016,12,81,12081,1925994820,386168924,1972
Manatee,Sugarcane,2016,12,81,12081,1925994820,386168924,328
Manatee,Watermelons,2016,12,81,12081,1925994820,386168924,23
Marion,Blueberries,2016,12,83,12083,4113978836,192297049,47
Marion,Citrus,2016,12,83,12083,4113978836,192297049,1036
Marion,Corn,2016,12,83,12083,4113978836,192297049,627
Marion,Oranges,2016,12,83,12083,4113978836,192297049,11333
Marion,Potatoes,2016,12,83,12083,4113978836,192297049,44
Marion,Strawberries,2016,12,83,12083,4113978836,192297049,96
Marion,Watermelons,2016,12,83,12083,4113978836,192297049,3478
Martin,Citrus,2016,12,85,12085,1408486860,542095986,20117
Martin,Corn,2016,12,85,12085,1408486860,542095986,5
Martin,Oranges,2016,12,85,12085,1408486860,542095986,50394
Martin,Sugarcane,2016,12,85,12085,1408486860,542095986,98296
Miami-Dade,Citrus,2016,12,86,12086,4920565755,1376144237,171
Miami-Dade,Corn,2016,12,86,12086,4920565755,1376144237,2
Miami-Dade,Oranges,2016,12,86,12086,4920565755,1376144237,230
Miami-Dade,Sugarcane,2016,12,86,12086,4920565755,1376144237,12683
Monroe,Citrus,2016,12,87,12087,2546034512,7133349995,10
Monroe,Oranges,2016,12,87,12087,2546034512,7133349995,65
Monroe,Potatoes,2016,12,87,12087,2546034512,7133349995,2
Monroe,Sugarcane,2016,12,87,12087,2546034512,7133349995,1
Nassau,Blueberries,2016,12,89,12089,1680074659,200051074,1
Nassau,Corn,2016,12,89,12089,1680074659,200051074,682
Nassau,Oranges,2016,12,89,12089,1680074659,200051074,1
Nassau,Potatoes,2016,12,89,12089,1680074659,200051074,8
Nassau,Watermelons,2016,12,89,12089,1680074659,200051074,5
Okaloosa,Blueberries,2016,12,91,12091,2409272023,393297372,5
Okaloosa,Corn,2016,12,91,12091,2409272023,393297372,858
Okeechobee,Citrus,2016,12,93,12093,1992107752,317943020,6931
Okeechobee,Corn,2016,12,93,12093,1992107752,317943020,549
Okeechobee,Oranges,2016,12,93,12093,1992107752,317943020,48175
Okeechobee,Sugarcane,2016,12,93,12093,1992107752,317943020,2598
Okeechobee,Watermelons,2016,12,93,12093,1992107752,317943020,39
Orange,Citrus,2016,12,95,12095,2335820971,262462219,1448
Orange,Oranges,2016,12,95,12095,2335820971,262462219,49374
Orange,Potatoes,2016,12,95,12095,2335820971,262462219,6
Orange,Strawberries,2016,12,95,12095,2335820971,262462219,6
Orange,Sugarcane,2016,12,95,12095,2335820971,262462219,18
Osceola,Citrus,2016,12,97,12097,3438372945,462245351,4473
Osceola,Corn,2016,12,97,12097,3438372945,462245351,55
Osceola,Oranges,2016,12,97,12097,3438372945,462245351,68548
Osceola,Peppers,2016,12,97,12097,3438372945,462245351,11
Osceola,Strawberries,2016,12,97,12097,3438372945,462245351,84
Osceola,Sugarcane,2016,12,97,12097,3438372945,462245351,154
Palm Beach,Citrus,2016,12,99,12099,5087468869,1084901519,5682
Palm Beach,Oranges,2016,12,99,12099,5087468869,1084901519,4780
Palm Beach,Sugarcane,2016,12,99,12099,5087468869,1084901519,1617130
Pasco,Blueberries,2016,12,101,12101,1933633890,315641629,32
Pasco,Citrus,2016,12,101,12101,1933633890,315641629,1082
Pasco,Corn,2016,12,101,12101,1933633890,315641629,5
Pasco,Oranges,2016,12,101,12101,1933633890,315641629,53295
Pasco,Peppers,2016,12,101,12101,1933633890,315641629,35
Pasco,Strawberries,2016,12,101,12101,1933633890,315641629,977
Pasco,Sugarcane,2016,12,101,12101,1933633890,315641629,14
Pasco,Tomatoes,2016,12,101,12101,1933633890,315641629,5
Pasco,Watermelons,2016,12,101,12101,1933633890,315641629,68
Pinellas,Citrus,2016,12,103,12103,709079114,865966111,73
Pinellas,Oranges,2016,12,103,12103,709079114,865966111,14
Polk,Blueberries,2016,12,105,12105,4655603728,551339930,1
Polk,Citrus,2016,12,105,12105,4655603728,551339930,10583
Polk,Oranges,2016,12,105,12105,4655603728,551339930,616045
Polk,Potatoes,2016,12,105,12105,4655603728,551339930,2
Polk,Strawberries,2016,12,105,12105,4655603728,551339930,166
Polk,Sugarcane,2016,12,105,12105,4655603728,551339930,202
Polk,Watermelons,2016,12,105,12105,4655603728,551339930,27
Putnam,Blueberries,2016,12,107,12107,1885167063,256548276,5
Putnam,Citrus,2016,12,107,12107,1885167063,256548276,214
Putnam,Corn,2016,12,107,12107,1885167063,256548276,4031
Putnam,Oranges,2016,12,107,12107,1885167063,256548276,556
Putnam,Potatoes,2016,12,107,12107,1885167063,256548276,18337
Santa Rosa,Blueberries,2016,12,113,12113,2622050628,418020790,116
Santa Rosa,Corn,2016,12,113,12113,2622050628,418020790,4732
Sarasota,Citrus,2016,12,115,12115,1439998180,438480422,1170
Sarasota,Oranges,2016,12,115,12115,1439998180,438480422,9701
Sarasota,Potatoes,2016,12,115,12115,1439998180,438480422,1
Sarasota,Strawberries,2016,12,115,12115,1439998180,438480422,26
Sarasota,Sugarcane,2016,12,115,12115,1439998180,438480422,79
Seminole,Citrus,2016,12,117,12117,801150340,93274757,649
Seminole,Corn,2016,12,117,12117,801150340,93274757,27
Seminole,Oranges,2016,12,117,12117,801150340,93274757,8036
Seminole,Strawberries,2016,12,117,12117,801150340,93274757,1
Seminole,Sugarcane,2016,12,117,12117,801150340,93274757,9
Seminole,Watermelons,2016,12,117,12117,801150340,93274757,55
St. Johns,Citrus,2016,12,109,12109,1555456032,572308820,336
St. Johns,Corn,2016,12,109,12109,1555456032,572308820,11543
St. Johns,Oranges,2016,12,109,12109,1555456032,572308820,217
St. Johns,Potatoes,2016,12,109,12109,1555456032,572308820,41722
St. Lucie,Citrus,2016,12,111,12111,1480568023,300932235,134687
St. Lucie,Corn,2016,12,111,12111,1480568023,300932235,289
St. Lucie,Oranges,2016,12,111,12111,1480568023,300932235,107951
St. Lucie,Sugarcane,2016,12,111,12111,1480568023,300932235,66385
Sumter,Blueberries,2016,12,119,12119,1442966763,58774363,124
Sumter,Citrus,2016,12,119,12119,1442966763,58774363,71
Sumter,Corn,2016,12,119,12119,1442966763,58774363,3
Sumter,Oranges,2016,12,119,12119,1442966763,58774363,1709
Sumter,Peppers,2016,12,119,12119,1442966763,58774363,8
Sumter,Strawberries,2016,12,119,12119,1442966763,58774363,3956
Sumter,Watermelons,2016,12,119,12119,1442966763,58774363,999
Suwannee,Citrus,2016,12,121,12121,1783342112,9593307,1
Suwannee,Corn,2016,12,121,12121,1783342112,9593307,39191
Suwannee,Potatoes,2016,12,121,12121,1783342112,9593307,1234
Suwannee,Watermelons,2016,12,121,12121,1783342112,9593307,1672
Taylor,Corn,2016,12,123,12123,2702180425,489194882,957
Taylor,Potatoes,2016,12,123,12123,2702180425,489194882,6
Taylor,Watermelons,2016,12,123,12123,2702180425,489194882,4
Thomas,Corn,2016,13,275,13275,1410566922,19671369,2
Union,Corn,2016,12,125,12125,630804540,16049423,632
Union,Watermelons,2016,12,125,12125,630804540,16049423,15
Volusia,Blueberries,2016,12,127,12127,2852204344,857791723,1
Volusia,Citrus,2016,12,127,12127,2852204344,857791723,1247
Volusia,Corn,2016,12,127,12127,2852204344,857791723,398
Volusia,Oranges,2016,12,127,12127,2852204344,857791723,9589
Volusia,Potatoes,2016,12,127,12127,2852204344,857791723,365
Volusia,Strawberries,2016,12,127,12127,2852204344,857791723,10
Volusia,Sugarcane,2016,12,127,12127,2852204344,857791723,31
Volusia,Watermelons,2016,12,127,12127,2852204344,857791723,59
Wakulla,Corn,2016,12,129,12129,1570615733,334902363,561
Walton,Blueberries,2016,12,131,12131,2687740188,522795160,2
Walton,Citrus,2016,12,131,12131,2687740188,522795160,2
Walton,Corn,2016,12,131,12131,2687740188,522795160,1938
Walton,Oranges,2016,12,131,12131,2687740188,522795160,1
Washington,Corn,2016,12,133,12133,1514305977,81008176,2444
Washington,Oranges,2016,12,133,12133,1514305977,81008176,7
Washington,Watermelons,2016,12,133,12133,1514305977,81008176,19
Alachua,Blueberries,2017,12,1,12001,2267634813,241567998,2
Alachua,Citrus,2017,12,1,12001,2267634813,241567998,1
Alachua,Corn,2017,12,1,12001,2267634813,241567998,12440
Alachua,Oranges,2017,12,1,12001,2267634813,241567998,81
Alachua,Peppers,2017,12,1,12001,2267634813,241567998,10
Alachua,Potatoes,2017,12,1,12001,2267634813,241567998,11
Alachua,Strawberries,2017,12,1,12001,2267634813,241567998,1
Alachua,Watermelons,2017,12,1,12001,2267634813,241567998,210
Baker,Corn,2017,12,3,12003,1515738968,9686120,197
Baker,Potatoes,2017,12,3,12003,1515738968,9686120,13
Baker,Watermelons,2017,12,3,12003,1515738968,9686120,5
Baldwin,Corn,2017,1,3,1003,4117621645,1132980868,1
Bay,Corn,2017,12,5,12005,1964743641,711110042,1469
Bradford,Corn,2017,12,7,12007,761362115,16905201,1679
Bradford,Oranges,2017,12,7,12007,761362115,16905201,2
Brevard,Citrus,2017,12,9,12009,2628793422,1403880653,3998
Brevard,Corn,2017,12,9,12009,2628793422,1403880653,12227
Brevard,Oranges,2017,12,9,12009,2628793422,1403880653,19752
Brevard,Peppers,2017,12,9,12009,2628793422,1403880653,3
Brevard,Potatoes,2017,12,9,12009,2628793422,1403880653,1
Brevard,Strawberries,2017,12,9,12009,2628793422,1403880653,16
Brevard,Sugarcane,2017,12,9,12009,2628793422,1403880653,3055
Brevard,Watermelons,2017,12,9,12009,2628793422,1403880653,192
Broward,Citrus,2017,12,11,12011,3115289087,310801098,57
Broward,Corn,2017,12,11,12011,3115289087,310801098,18
Broward,Oranges,2017,12,11,12011,3115289087,310801098,1105
Broward,Peppers,2017,12,11,12011,3115289087,310801098,85
Broward,Sugarcane,2017,12,11,12011,3115289087,310801098,618
Broward,Watermelons,2017,12,11,12011,3115289087,310801098,1
Calhoun,Corn,2017,12,13,12013,1469394565,18070425,882
Charlotte,Citrus,2017,12,15,12015,1764058559,458736680,4528
Charlotte,Corn,2017,12,15,12015,1764058559,458736680,3
Charlotte,Oranges,2017,12,15,12015,1764058559,458736680,87969
Charlotte,Strawberries,2017,12,15,12015,1764058559,458736680,2
Charlotte,Sugarcane,2017,12,15,12015,1764058559,458736680,69
Charlotte,Watermelons,2017,12,15,12015,1764058559,458736680,125
Citrus,Citrus,2017,12,17,12017,1507142302,495547944,108
Citrus,Corn,2017,12,17,12017,1507142302,495547944,63
Citrus,Oranges,2017,12,17,12017,1507142302,495547944,2410
Citrus,Strawberries,2017,12,17,12017,1507142302,495547944,28
Citrus,Tomatoes,2017,12,17,12017,1507142302,495547944,1
Citrus,Watermelons,2017,12,17,12017,1507142302,495547944,4
Clay,Blueberries,2017,12,19,12019,1565946418,100824283,57
Clay,Citrus,2017,12,19,12019,1565946418,100824283,9
Clay,Corn,2017,12,19,12019,1565946418,100824283,64
Clay,Oranges,2017,12,19,12019,1565946418,100824283,159
Clay,Potatoes,2017,12,19,12019,1565946418,100824283,30
Clay,Strawberries,2017,12,19,12019,1565946418,100824283,45
Clay,Watermelons,2017,12,19,12019,1565946418,100824283,1
Collier,Citrus,2017,12,21,12021,5172045734,797817705,7279
Collier,Corn,2017,12,21,12021,5172045734,797817705,20
Collier,Oranges,2017,12,21,12021,5172045734,797817705,217143
Collier,Peppers,2017,12,21,12021,5172045734,797817705,6
Collier,Strawberries,2017,12,21,12021,5172045734,797817705,9
Collier,Sugarcane,2017,12,21,12021,5172045734,797817705,3528
Collier,Watermelons,2017,12,21,12021,5172045734,797817705,1027
Columbia,Corn,2017,12,23,12023,2065648366,9755972,3219
Columbia,Oranges,2017,12,23,12023,2065648366,9755972,1
Columbia,Peppers,2017,12,23,12023,2065648366,9755972,9
Columbia,Potatoes,2017,12,23,12023,2065648366,9755972,14
Columbia,Tomatoes,2017,12,23,12023,2065648366,9755972,33
Columbia,Watermelons,2017,12,23,12023,2065648366,9755972,195
DeSoto,Citrus,2017,12,27,12027,1649027549,6243548,2472
DeSoto,Corn,2017,12,27,12027,1649027549,6243548,2
DeSoto,Oranges,2017,12,27,12027,1649027549,6243548,429116
DeSoto,Peppers,2017,12,27,12027,1649027549,6243548,7
DeSoto,Potatoes,2017,12,27,12027,1649027549,6243548,1
DeSoto,Strawberries,2017,12,27,12027,1649027549,6243548,22
DeSoto,Sugarcane,2017,12,27,12027,1649027549,6243548,34
DeSoto,Watermelons,2017,12,27,12027,1649027549,6243548,305
Decatur,Corn,2017,13,87,13087,1546667779,67329698,5
Dixie,Corn,2017,12,29,12029,1826222177,410621177,10467
Dixie,Potatoes,2017,12,29,12029,1826222177,410621177,24
Dixie,Watermelons,2017,12,29,12029,1826222177,410621177,114
Duval,Corn,2017,12,31,12031,1975200913,403608266,93
Duval,Oranges,2017,12,31,12031,1975200913,403608266,11
Duval,Potatoes,2017,12,31,12031,1975200913,403608266,11
Duval,Strawberries,2017,12,31,12031,1975200913,403608266,11
Duval,Watermelons,2017,12,31,12031,1975200913,403608266,6
Escambia,Blueberries,2017,12,33,12033,1701552902,563919214,6
Escambia,Corn,2017,1,53,1053,2448115116,20504948,6
Escambia,Corn,2017,12,33,12033,1701552902,563919214,9924
Flagler,Blueberries,2017,12,35,12035,1256519820,221918896,1
Flagler,Citrus,2017,12,35,12035,1256519820,221918896,43
Flagler,Corn,2017,12,35,12035,1256519820,221918896,622
Flagler,Oranges,2017,12,35,12035,1256519820,221918896,102
Flagler,Potatoes,2017,12,35,12035,1256519820,221918896,16424
Flagler,Strawberries,2017,12,35,12035,1256519820,221918896,1
Flagler,Sugarcane,2017,12,35,12035,1256519820,221918896,1
Franklin,Corn,2017,12,37,12037,1411908392,1275539662,15
Gadsden,Corn,2017,12,39,12039,1337233845,31646697,4703
Gilchrist,Corn,2017,12,41,12041,905705573,14362143,22755
Gilchrist,Oranges,2017,12,41,12041,905705573,14362143,3
Gilchrist,Peppers,2017,12,41,12041,905705573,14362143,129
Gilchrist,Potatoes,2017,12,41,12041,905705573,14362143,13
Gilchrist,Tomatoes,2017,12,41,12041,905705573,14362143,253
Gilchrist,Watermelons,2017,12,41,12041,905705573,14362143,1159
Glades,Citrus,2017,12,43,12043,2089001842,466834350,547
Glades,Corn,2017,12,43,12043,2089001842,466834350,15
Glades,Oranges,2017,12,43,12043,2089001842,466834350,65593
Glades,Sugarcane,2017,12,43,12043,2089001842,466834350,168973
Glades,Watermelons,2017,12,43,12043,2089001842,466834350,229
Gulf,Corn,2017,12,45,12045,1433401108,494650564,291
Hamilton,Citrus,2017,12,47,12047,1330689567,13659798,34
Hamilton,Corn,2017,12,47,12047,1330689567,13659798,21532
Hamilton,Peppers,2017,12,47,12047,1330689567,13659798,1
Hamilton,Potatoes,2017,12,47,12047,1330689567,13659798,27
Hamilton,Tomatoes,2017,12,47,12047,1330689567,13659798,2
Hamilton,Watermelons,2017,12,47,12047,1330689567,13659798,172
Hardee,Citrus,2017,12,49,12049,1651311553,1457910,1309
Hardee,Corn,2017,12,49,12049,1651311553,1457910,1
Hardee,Oranges,2017,12,49,12049,1651311553,1457910,327659
Hardee,Peppers,2017,12,49,12049,1651311553,1457910,1
Hardee,Strawberries,2017,12,49,12049,1651311553,1457910,5
Hardee,Sugarcane,2017,12,49,12049,1651311553,1457910,21
Hardee,Watermelons,2017,12,49,12049,1651311553,1457910,50
Hendry,Citrus,2017,12,51,12051,2994619266,87037213,12921
Hendry,Corn,2017,12,51,12051,2994619266,87037213,404
Hendry,Oranges,2017,12,51,12051,2994619266,87037213,477477
Hendry,Peppers,2017,12,51,12051,2994619266,87037213,98
Hendry,Potatoes,2017,12,51,12051,2994619266,87037213,2
Hendry,Strawberries,2017,12,51,12051,2994619266,87037213,1
Hendry,Sugarcane,2017,12,51,12051,2994619266,87037213,401381
Hendry,Watermelons,2017,12,51,12051,2994619266,87037213,688
Hernando,Citrus,2017,12,53,12053,1224962206,300591492,245
Hernando,Oranges,2017,12,53,12053,1224962206,300591492,14845
Hernando,Peppers,2017,12,53,12053,1224962206,300591492,1
Hernando,Strawberries,2017,12,53,12053,1224962206,300591492,528
Hernando,Watermelons,2017,12,53,12053,1224962206,300591492,3
Highlands,Citrus,2017,12,55,12055,2635685460,230708988,3544
Highlands,Corn,2017,12,55,12055,2635685460,230708988,31
Highlands,Oranges,2017,12,55,12055,2635685460,230708988,419754
Highlands,Peppers,2017,12,55,12055,2635685460,230708988,97
Highlands,Potatoes,2017,12,55,12055,2635685460,230708988,38
Highlands,Strawberries,2017,12,55,12055,2635685460,230708988,2
Highlands,Sugarcane,2017,12,55,12055,2635685460,230708988,19013
Highlands,Watermelons,2017,12,55,12055,2635685460,230708988,287
Hillsborough,Citrus,2017,12,57,12057,2646772012,631505816,940
Hillsborough,Corn,2017,12,57,12057,2646772012,631505816,25
Hillsborough,Oranges,2017,12,57,12057,2646772012,631505816,81464
Hillsborough,Peppers,2017,12,57,12057,2646772012,631505816,7
Hillsborough,Strawberries,2017,12,57,12057,2646772012,631505816,40573
Hillsborough,Sugarcane,2017,12,57,12057,2646772012,631505816,6
Hillsborough,Watermelons,2017,12,57,12057,2646772012,631505816,132
Holmes,Blueberries,2017,12,59,12059,1240232912,26393538,2
Holmes,Corn,2017,12,59,12059,1240232912,26393538,2995
Holmes,Watermelons,2017,12,59,12059,1240232912,26393538,1
Houston,Corn,2017,1,69,1069,1501819549,4718092,3
Indian River,Citrus,2017,12,61,12061,1302203837,295578902,129224
Indian River,Corn,2017,12,61,12061,1302203837,295578902,4706
Indian River,Oranges,2017,12,61,12061,1302203837,295578902,76685
Indian River,Peppers,2017,12,61,12061,1302203837,295578902,498
Indian River,Sugarcane,2017,12,61,12061,1302203837,295578902,3133
Indian River,Watermelons,2017,12,61,12061,1302203837,295578902,127
Jackson,Corn,2017,12,63,12063,2378066187,94242663,11082
Jackson,Watermelons,2017,12,63,12063,2378066187,94242663,6
Jefferson,Corn,2017,12,65,12065,1549012954,99610823,17075
Jefferson,Potatoes,2017,12,65,12065,1549012954,99610823,2
Lafayette,Corn,2017,12,67,12067,1407256297,11817999,9514
Lafayette,Potatoes,2017,12,67,12067,1407256297,11817999,2957
Lafayette,Watermelons,2017,12,67,12067,1407256297,11817999,294
Lake,Citrus,2017,12,69,12069,2462450874,534024151,6234
Lake,Corn,2017,12,69,12069,2462450874,534024151,7
Lake,Oranges,2017,12,69,12069,2462450874,534024151,128303
Lake,Potatoes,2017,12,69,12069,2462450874,534024151,2
Lake,Strawberries,2017,12,69,12069,2462450874,534024151,237
Lake,Sugarcane,2017,12,69,12069,2462450874,534024151,406
Lake,Watermelons,2017,12,69,12069,2462450874,534024151,43
Lee,Citrus,2017,12,71,12071,2023963480,1116067200,3835
Lee,Corn,2017,12,71,12071,2023963480,1116067200,34
Lee,Oranges,2017,12,71,12071,2023963480,1116067200,76432
Lee,Peppers,2017,12,71,12071,2023963480,1116067200,53
Lee,Potatoes,2017,12,71,12071,2023963480,1116067200,17
Lee,Strawberries,2017,12,71,12071,2023963480,1116067200,7
Lee,Sugarcane,2017,12,71,12071,2023963480,1116067200,1053
Lee,Watermelons,2017,12,71,12071,2023963480,1116067200,661
Leon,Corn,2017,12,73,12073,1727237331,90397079,3882
Leon,Watermelons,2017,12,73,12073,1727237331,90397079,3
Levy,Corn,2017,12,75,12075,2896183010,762935040,11280
Levy,Oranges,2017,12,75,12075,2896183010,762935040,6
Levy,Potatoes,2017,12,75,12075,2896183010,762935040,1
Levy,Watermelons,2017,12,75,12075,2896183010,762935040,1207
Liberty,Corn,2017,12,77,12077,2164099094,19582444,333
Madison,Citrus,2017,12,79,12079,1804001484,49634046,3
Madison,Corn,2017,12,79,12079,1804001484,49634046,46640
Madison,Potatoes,2017,12,79,12079,1804001484,49634046,43
Madison,Watermelons,2017,12,79,12079,1804001484,49634046,69
Manatee,Citrus,2017,12,81,12081,1925994820,386168924,836
Manatee,Oranges,2017,12,81,12081,1925994820,386168924,158983
Manatee,Peppers,2017,12,81,12081,1925994820,386168924,1
Manatee,Potatoes,2017,12,81,12081,1925994820,386168924,19
Manatee,Strawberries,2017,12,81,12081,1925994820,386168924,11473
Manatee,Sugarcane,2017,12,81,12081,1925994820,386168924,92
Manatee,Watermelons,2017,12,81,12081,1925994820,386168924,89
Marion,Blueberries,2017,12,83,12083,4113978836,192297049,138
Marion,Citrus,2017,12,83,12083,4113978836,192297049,517
Marion,Corn,2017,12,83,12083,4113978836,192297049,209
Marion,Oranges,2017,12,83,12083,4113978836,192297049,10912
Marion,Peppers,2017,12,83,12083,4113978836,192297049,1
Marion,Potatoes,2017,12,83,12083,4113978836,192297049,39
Marion,Strawberries,2017,12,83,12083,4113978836,192297049,33
Marion,Sugarcane,2017,12,83,12083,4113978836,192297049,1
Marion,Watermelons,2017,12,83,12083,4113978836,192297049,759
Martin,Citrus,2017,12,85,12085,1408486860,542095986,2606
Martin,Corn,2017,12,85,12085,1408486860,542095986,992
Martin,Oranges,2017,12,85,12085,1408486860,542095986,82334
Martin,Peppers,2017,12,85,12085,1408486860,542095986,523
Martin,Sugarcane,2017,12,85,12085,1408486860,542095986,101089
Miami-Dade,Citrus,2017,12,86,12086,4920565755,1376144237,245
Miami-Dade,Corn,2017,12,86,12086,4920565755,1376144237,341
Miami-Dade,Oranges,2017,12,86,12086,4920565755,1376144237,581
Miami-Dade,Peppers,2017,12,86,12086,4920565755,1376144237,33
Miami-Dade,Sugarcane,2017,12,86,12086,4920565755,1376144237,6113
Monroe,Citrus,2017,12,87,12087,2546034512,7133349995,14
Monroe,Oranges,2017,12,87,12087,2546034512,7133349995,188
Monroe,Sugarcane,2017,12,87,12087,2546034512,7133349995,19
Nassau,Blueberries,2017,12,89,12089,1680074659,200051074,3
Nassau,Citrus,2017,12,89,12089,1680074659,200051074,1
Nassau,Corn,2017,12,89,12089,1680074659,200051074,88
Okaloosa,Blueberries,2017,12,91,12091,2409272023,393297372,1
Okaloosa,Corn,2017,12,91,12091,2409272023,393297372,4340
Okaloosa,Watermelons,2017,12,91,12091,2409272023,393297372,30
Okeechobee,Citrus,2017,12,93,12093,1992107752,317943020,9937
Okeechobee,Corn,2017,12,93,12093,1992107752,317943020,199
Okeechobee,Oranges,2017,12,93,12093,1992107752,317943020,32877
Okeechobee,Potatoes,2017,12,93,12093,1992107752,317943020,1
Okeechobee,Strawberries,2017,12,93,12093,1992107752,317943020,7
Okeechobee,Sugarcane,2017,12,93,12093,1992107752,317943020,1440
Okeechobee,Watermelons,2017,12,93,12093,1992107752,317943020,96
Orange,Citrus,2017,12,95,12095,2335820971,262462219,1726
Orange,Corn,2017,12,95,12095,2335820971,262462219,4
Orange,Oranges,2017,12,95,12095,2335820971,262462219,45145
Orange,Peppers,2017,12,95,12095,2335820971,262462219,23
Orange,Strawberries,2017,12,95,12095,2335820971,262462219,29
Orange,Sugarcane,2017,12,95,12095,2335820971,262462219,55
Orange,Watermelons,2017,12,95,12095,2335820971,262462219,24
Osceola,Citrus,2017,12,97,12097,3438372945,462245351,4546
Osceola,Corn,2017,12,97,12097,3438372945,462245351,4
Osceola,Oranges,2017,12,97,12097,3438372945,462245351,68913
Osceola,Peppers,2017,12,97,12097,3438372945,462245351,3
Osceola,Strawberries,2017,12,97,12097,3438372945,462245351,4
Osceola,Sugarcane,2017,12,97,12097,3438372945,462245351,1411
Osceola,Watermelons,2017,12,97,12097,3438372945,462245351,49
Palm Beach,Citrus,2017,12,99,12099,5087468869,1084901519,1177
Palm Beach,Corn,2017,12,99,12099,5087468869,1084901519,11057
Palm Beach,Oranges,2017,12,99,12099,5087468869,1084901519,19698
Palm Beach,Peppers,2017,12,99,12099,5087468869,1084901519,2138
Palm Beach,Sugarcane,2017,12,99,12099,5087468869,1084901519,1699791
Pasco,Citrus,2017,12,101,12101,1933633890,315641629,892
Pasco,Corn,2017,12,101,12101,1933633890,315641629,16
Pasco,Oranges,2017,12,101,12101,1933633890,315641629,49789
Pasco,Peppers,2017,12,101,12101,1933633890,315641629,2
Pasco,Strawberries,2017,12,101,12101,1933633890,315641629,983
Pasco,Sugarcane,2017,12,101,12101,1933633890,315641629,2
Pasco,Watermelons,2017,12,101,12101,1933633890,315641629,14
Pinellas,Citrus,2017,12,103,12103,709079114,865966111,4
Pinellas,Oranges,2017,12,103,12103,709079114,865966111,79
Pinellas,Sugarcane,2017,12,103,12103,709079114,865966111,1
Polk,Citrus,2017,12,105,12105,4655603728,551339930,11945
Polk,Corn,2017,12,105,12105,4655603728,551339930,8
Polk,Oranges,2017,12,105,12105,4655603728,551339930,615367
Polk,Peppers,2017,12,105,12105,4655603728,551339930,81
Polk,Strawberries,2017,12,105,12105,4655603728,551339930,493
Polk,Sugarcane,2017,12,105,12105,4655603728,551339930,114
Polk,Watermelons,2017,12,105,12105,4655603728,551339930,255
Putnam,Blueberries,2017,12,107,12107,1885167063,256548276,181
Putnam,Citrus,2017,12,107,12107,1885167063,256548276,234
Putnam,Corn,2017,12,107,12107,1885167063,256548276,1672
Putnam,Oranges,2017,12,107,12107,1885167063,256548276,584
Putnam,Potatoes,2017,12,107,12107,1885167063,256548276,1066
Putnam,Strawberries,2017,12,107,12107,1885167063,256548276,64
Putnam,Sugarcane,2017,12,107,12107,1885167063,256548276,51
Putnam,Watermelons,2017,12,107,12107,1885167063,256548276,15
Santa Rosa,Blueberries,2017,12,113,12113,2622050628,418020790,22
Santa Rosa,Corn,2017,12,113,12113,2622050628,418020790,4142
Sarasota,Citrus,2017,12,115,12115,1439998180,438480422,905
Sarasota,Corn,2017,12,115,12115,1439998180,438480422,1
Sarasota,Oranges,2017,12,115,12115,1439998180,438480422,9603
Sarasota,Peppers,2017,12,115,12115,1439998180,438480422,5
Sarasota,Strawberries,2017,12,115,12115,1439998180,438480422,255
Sarasota,Sugarcane,2017,12,115,12115,1439998180,438480422,7
Sarasota,Watermelons,2017,12,115,12115,1439998180,438480422,59
Seminole,Citrus,2017,12,117,12117,801150340,93274757,416
Seminole,Corn,2017,12,117,12117,801150340,93274757,2
Seminole,Oranges,2017,12,117,12117,801150340,93274757,7852
Seminole,Strawberries,2017,12,117,12117,801150340,93274757,11
Seminole,Sugarcane,2017,12,117,12117,801150340,93274757,201
Seminole,Watermelons,2017,12,117,12117,801150340,93274757,247
St. Johns,Blueberries,2017,12,109,12109,1555456032,572308820,1
St. Johns,Citrus,2017,12,109,12109,1555456032,572308820,49
St. Johns,Corn,2017,12,109,12109,1555456032,572308820,19825
St. Johns,Oranges,2017,12,109,12109,1555456032,572308820,112
St. Johns,Potatoes,2017,12,109,12109,1555456032,572308820,3782
St. Johns,Strawberries,2017,12,109,12109,1555456032,572308820,3
St. Johns,Sugarcane,2017,12,109,12109,1555456032,572308820,3
St. Johns,Watermelons,2017,12,109,12109,1555456032,572308820,10
St. Lucie,Citrus,2017,12,111,12111,1480568023,300932235,116891
St. Lucie,Corn,2017,12,111,12111,1480568023,300932235,22609
St. Lucie,Oranges,2017,12,111,12111,1480568023,300932235,91770
St. Lucie,Peppers,2017,12,111,12111,1480568023,300932235,522
St. Lucie,Sugarcane,2017,12,111,12111,1480568023,300932235,17595
St. Lucie,Watermelons,2017,12,111,12111,1480568023,300932235,35
Sumter,Blueberries,2017,12,119,12119,1442966763,58774363,4
Sumter,Citrus,2017,12,119,12119,1442966763,58774363,180
Sumter,Corn,2017,12,119,12119,1442966763,58774363,4
Sumter,Oranges,2017,12,119,12119,1442966763,58774363,1516
Sumter,Strawberries,2017,12,119,12119,1442966763,58774363,257
Sumter,Watermelons,2017,12,119,12119,1442966763,58774363,429
Suwannee,Citrus,2017,12,121,12121,1783342112,9593307,1
Suwannee,Corn,2017,12,121,12121,1783342112,9593307,45374
